dataset,split,class_name,method,path,frame_count,planned_frames,detected_frames,detection_rate,median_box_width_px,median_score,median_centre_step_px,max_centre_step_px
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id49_0008_test_id07414_N7IVsTDjNU0.mp4,264,34,34,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id4_0001_test_id02057_3Ugj7nq-mlg.mp4,132,18,18,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id4_0003_test_id04253_CPxIOb3mbm0.mp4,146,20,20,1.0,130.0,1.0,0.0,16.71077537536621
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id4_0005_test_id07961_N7gc9W2RWeI.mp4,178,24,24,1.0,130.0,1.0,0.0,16.71077537536621
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id4_0008_test_id03862__FGtg4jkcME.mp4,143,19,19,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id51_0000_test_id05124_69HB1cXEoac.mp4,219,29,29,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id51_0003_test_id01228_ITBk58yOpCM.mp4,235,31,31,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id51_0005_test_id04862_i6aGUMQW5jA.mp4,142,19,19,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id51_0007_test_id08696_rszCIqLKMBQ.mp4,175,23,23,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id52_0000_test_id01593_pb5HGSzLl4c.mp4,199,26,26,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id52_0002_test_id08456_gxRgzwlKUIY.mp4,151,20,20,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id52_0005_test_id00812_Ypl15Alz_-I.mp4,323,42,42,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id52_0007_test_id02548_4x1RJNZTgCI.mp4,232,30,30,1.0,130.0,1.0,0.0,17.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id52_0009_test_id06913_CFoP6f5lk7M.mp4,199,26,26,1.0,130.0,1.0,0.0,12.083045959472656
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id53_0002_test_id01224_i24BZ8uXDzE.mp4,281,36,36,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id53_0004_test_id06104_I5L50wxtK8Q.mp4,328,42,42,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id53_0007_test_id00154_0hjW3eTGAy8.mp4,150,20,20,1.0,119.5,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id53_0009_test_id03041_n7dBhuHrpTs.mp4,154,21,21,1.0,130.0,1.0,3.9051249027252197,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id55_0001_test_id08696_MnjuyAG_DCg.mp4,159,21,21,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id55_0004_test_id01541_TWG2rR0twYM.mp4,129,17,17,1.0,130.0,1.0,8.622115135192871,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id55_0006_test_id04366__DIfK9C8Tko.mp4,135,18,18,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id55_0009_test_id00061_Df_m1slf_hY.mp4,156,21,21,1.0,130.0,1.0,3.9051249027252197,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id56_0001_test_id01460_Jib6MuNwg7Y.mp4,209,27,27,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id56_0006_test_id01333_D8Pv2f28x3Q.mp4,134,18,18,1.0,130.0,1.0,13.462911605834961,19.79899024963379
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id56_0008_test_id05124_ksBpd5sIcA4.mp4,154,21,21,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id58_0001_test_id02576_8vaunTJccWw.mp4,145,19,19,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id58_0003_test_id05999_5Qjk87R6vF4.mp4,249,32,32,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id58_0005_test_id08696_0qydMuteNRA.mp4,130,18,18,1.0,130.0,1.0,9.433980941772461,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id58_0008_test_id02057__2WyFQMn6to.mp4,164,22,22,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id59_0000_test_id04627_IjO3LUCaYLE.mp4,130,18,18,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id59_0003_test_id00817_zfDIqZoFvgk.mp4,190,25,25,1.0,130.0,1.0,0.0,15.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id59_0005_test_id07354_bUpF2d4H3x8.mp4,146,20,20,1.0,130.0,1.0,0.0,14.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id59_0007_test_id08456_gxRgzwlKUIY.mp4,151,20,20,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id5_0000_test_id01892_jP6jIGwyOhA.mp4,202,27,27,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id5_0002_test_id07354_q7IEvfd1oXo.mp4,170,23,23,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id5_0005_test_id00812_mSut3QUyqEY.mp4,135,18,18,1.0,130.0,1.0,0.0,12.806248664855957
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id5_0007_test_id04006___a_fDWly5s.mp4,151,20,20,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id5_0009_test_id03382_VaRkOy_ZXP8.mp4,127,17,17,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id60_0002_test_id01333_Hud5abihwUU.mp4,166,22,22,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id60_0004_test_id05124_fRhAX7v_R6A.mp4,183,24,24,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id60_0007_test_id01541_TU5SEgxdqSg.mp4,225,29,29,1.0,130.0,1.0,7.8102498054504395,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id60_0009_test_id03524_Lt7XKpDEmh0.mp4,199,26,26,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id6_0001_test_id05015_cveAkY4KXUk.mp4,193,25,25,1.0,130.0,1.0,1.820027470588684,25.985572814941406
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id6_0004_test_id03030_whf5jW5JYT0.mp4,183,24,24,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id6_0006_test_id04656_6N_AmGKcdZo.mp4,323,42,42,1.0,130.0,1.0,0.0,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id6_0009_test_id01041_MMXznNig_iU.mp4,194,26,26,1.0,130.0,1.0,0.0,16.71077537536621
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id7_0001_test_id04094_Mn2XdOCOmc4.mp4,183,24,24,1.0,156.0,1.0,0.0,17.0
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id7_0003_test_id07868_G6yM82HVOKI.mp4,138,19,19,1.0,130.0,1.0,0.0,24.52039909362793
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id7_0006_test_id02057_y_VYb2BmDNk.mp4,190,25,25,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,val,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id7_0008_test_id03789_DxRZ7arzHmA.mp4,202,27,27,1.0,130.0,1.0,9.164992332458496,21.21320343017578
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id8_0001_test_id00926_KV8f4Uucosc.mp4,142,19,19,1.0,130.0,1.0,0.0,14.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id8_0003_test_id03789_nv8sQplhvX0.mp4,211,28,28,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id8_0005_test_id09017_D8dCOAYteTY.mp4,206,27,27,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id8_0008_test_id01460_oxJYG8REHG8.mp4,283,37,37,1.0,130.0,1.0,0.0,15.532224655151367
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id9_0000_test_id07621_23TZokV8wvg.mp4,146,20,20,1.0,130.0,1.0,0.0,15.0
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id9_0003_test_id00812_HxQEu6mKxpE.mp4,333,43,43,1.0,130.0,1.0,2.5,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id9_0005_test_id03524_nP1pWlXGexc.mp4,151,20,20,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/AniTalker,FAKE/TalkingFace/AniTalker/id9_0007_test_id07494_Os7bt4MWsDI.mp4,202,27,27,1.0,130.0,1.0,0.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id0_0000_test_id01989_ynK-9PSC-9c.mp4,184,24,24,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id0_0002_test_id05594_gT6RzG6jEIE.mp4,121,16,16,1.0,269.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id0_0005_test_id02086_0zkXi4u4Rr0.mp4,155,21,21,1.0,269.0,1.0,28.40009307861328,71.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id0_0007_test_id07354_3Vnq2AKOm5I.mp4,198,26,26,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id0_0009_test_id04253_soEOI2k2ysw.mp4,132,18,18,1.0,269.0,1.0,0.0,42.0743408203125
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id10_0003_test_id00926_KV8f4Uucosc.mp4,138,19,19,1.0,322.0,1.0,20.93442153930664,45.221675872802734
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id10_0005_test_id05999_ZQJVmCJFjNs.mp4,145,19,19,1.0,269.0,1.0,22.98369026184082,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id10_0008_test_id05714_wFGNufaMbDY.mp4,144,19,19,1.0,269.0,1.0,0.0,0.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id11_0000_test_id04006__bENbO3pwL0.mp4,283,37,37,1.0,269.0,1.0,30.0,53.928192138671875
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id11_0002_test_id06811_Z8pDqRv3I8c.mp4,132,18,18,1.0,322.0,1.0,19.448650360107422,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id11_0005_test_id02465_PhHBC9xmnUQ.mp4,156,21,21,1.0,269.0,1.0,0.0,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id11_0007_test_id02576_vNPd7HDp1uM.mp4,312,40,40,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id11_0010_test_id01593_sU-ejsiL4Fc.mp4,161,21,21,1.0,322.0,1.0,33.73217010498047,60.301326751708984
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id12_0001_test_id04657_wx2aKbTCL-w.mp4,150,20,20,1.0,322.0,1.0,0.0,50.91168975830078
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id12_0003_test_id09017_rINrNM431yc.mp4,198,26,26,1.0,269.0,1.0,21.63908576965332,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id12_0006_test_id02057__2WyFQMn6to.mp4,158,21,21,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0001_test_id04232__k0hgacT2zc.mp4,234,31,31,1.0,269.0,1.0,20.543869018554688,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0004_test_id02577_w_dqTRFcWm8.mp4,198,26,26,1.0,269.0,1.0,30.0,66.63520050048828
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0006_test_id03524_QceiuT-p3rU.mp4,124,17,17,1.0,322.0,1.0,25.164459228515625,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0008_test_id07663_T0mZHzz8ckU.mp4,173,23,23,1.0,269.0,1.0,21.959056854248047,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0011_test_id00817_UOTRcRmKHPQ.mp4,169,22,22,1.0,322.0,1.0,20.93442153930664,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id13_0013_test_id03347_QDtLXNKoZ2E.mp4,260,34,34,1.0,322.0,1.0,22.98369026184082,53.928192138671875
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id20_0001_test_id00081_S4aLSTDVi44.mp4,138,19,19,1.0,322.0,1.0,25.164459228515625,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id20_0003_test_id05124_QYdODI0Pq5o.mp4,144,19,19,1.0,322.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id20_0005_test_id04478_sw50KQMY8vw.mp4,132,18,18,1.0,269.0,1.0,19.448650360107422,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id20_0008_test_id01437_jrXvutBWU8k.mp4,126,17,17,1.0,269.0,1.0,11.49184513092041,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id21_0000_test_id08374_hhszUXL1Cu8.mp4,173,23,23,1.0,269.0,1.0,26.491844177246094,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id21_0003_test_id00812_7ppP2WTpZ1s.mp4,270,35,35,1.0,322.0,1.0,22.98369026184082,50.20956039428711
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id21_0005_test_id04656_i6oaXe2lw1Q.mp4,146,20,20,1.0,269.0,1.0,0.0,29.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id21_0007_test_id05459_smpeQd0vnD8.mp4,353,45,45,1.0,269.0,1.0,0.0,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id22_0000_test_id00926_TOxtKuoggFI.mp4,138,19,19,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id22_0002_test_id06484_61pW_b9p1rU.mp4,204,27,27,1.0,269.0,1.0,24.103843688964844,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id22_0005_test_id02465_mzyWUVgjQn0.mp4,121,16,16,1.0,269.0,1.0,26.800186157226562,53.928192138671875
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id22_0007_test_id04094_lvKBZ13B6xA.mp4,167,22,22,1.0,269.0,1.0,25.164459228515625,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id22_0009_test_id02181_rxX3t2rzLbg.mp4,244,32,32,1.0,295.5,1.0,20.93442153930664,66.63520050048828
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id23_0002_test_id01593_QZPwKUYcJ30.mp4,130,18,18,1.0,322.0,1.0,0.0,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id23_0004_test_id04570_961AefP1-is.mp4,178,24,24,1.0,269.0,1.0,29.5,57.42168426513672
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id23_0007_test_id01593_xYSFA0pJBl0.mp4,138,19,19,1.0,322.0,1.0,25.194229125976562,50.20956039428711
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id23_0009_test_id04862_ORhcTM80e0A.mp4,144,19,19,1.0,269.0,1.0,0.0,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id26_0001_test_id04276_qavM_wuPxtI.mp4,136,18,18,1.0,322.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id26_0004_test_id02317_ElfR3P4Rrmk.mp4,162,22,22,1.0,269.0,1.0,19.448650360107422,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id26_0006_test_id04232_ROWN2ssXek8.mp4,252,33,33,1.0,322.0,1.0,21.63908576965332,50.82568359375
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id26_0009_test_id01224_0MbJ83_n8G0.mp4,150,20,20,1.0,322.0,1.0,0.0,49.497474670410156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id28_0002_test_id03969_Evoldg-U2_c.mp4,156,21,21,1.0,269.0,1.0,26.241844177246094,69.42621612548828
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id28_0004_test_id08374_UC_wxaVezI4.mp4,192,25,25,1.0,269.0,1.0,0.0,48.39937973022461
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id28_0007_test_id01593_pb5HGSzLl4c.mp4,192,25,25,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id28_0009_test_id04570_ewCQ4mSEEm0.mp4,126,17,17,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id29_0002_test_id02086_iLObO-Hada8.mp4,134,18,18,1.0,269.0,1.0,21.63908576965332,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id29_0004_test_id03347_y_F4aAkN0d8.mp4,149,20,20,1.0,269.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id29_0006_test_id06484_4iWGFxMOmKI.mp4,151,20,20,1.0,269.0,1.0,0.0,0.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id29_0009_test_id03524_QceiuT-p3rU.mp4,124,17,17,1.0,322.0,1.0,0.0,22.98369026184082
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id2_0001_test_id07354_KRoyr99YofU.mp4,167,22,22,1.0,269.0,1.0,27.225906372070312,53.50934600830078
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id2_0004_test_id03347_x1zErD3Vnd8.mp4,146,20,20,1.0,269.0,1.0,0.0,49.502525329589844
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id2_0006_test_id02542_ypSDV__lsTg.mp4,212,28,28,1.0,322.0,1.0,0.0,50.91168975830078
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id2_0008_test_id07354_Chvgcx4Eqm8.mp4,136,18,18,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id30_0001_test_id04862_4r-u7YAGLoA.mp4,157,21,21,1.0,322.0,1.0,24.005207061767578,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id30_0003_test_id05015_k_TJD7DmraQ.mp4,198,26,26,1.0,269.0,1.0,0.0,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id30_0006_test_id00061_iwfkwFCgJKQ.mp4,194,26,26,1.0,322.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id30_0008_test_id03789_KMozTvI2He0.mp4,130,18,18,1.0,269.0,1.0,0.0,25.164459228515625
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id31_0000_test_id08701_UeUyLqpLz70.mp4,132,18,18,1.0,322.0,1.0,24.005207061767578,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id31_0003_test_id02542_cwgUjse_REU.mp4,140,19,19,1.0,269.0,1.0,22.98369026184082,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id31_0005_test_id05124_GlQBVzhcSzs.mp4,138,19,19,1.0,269.0,1.0,22.98369026184082,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id31_0008_test_id01509_qLxfiUMYgQg.mp4,161,21,21,1.0,322.0,1.0,19.557607650756836,67.23466491699219
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id32_0000_test_id04276_sPZWjloFrg8.mp4,128,17,17,1.0,322.0,1.0,0.0,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id32_0002_test_id05999_nDjFzNd5qNQ.mp4,132,18,18,1.0,269.0,1.0,21.63908576965332,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id32_0005_test_id01567_OlZmfFOVt-A.mp4,198,26,26,1.0,269.0,1.0,23.58495330810547,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id32_0007_test_id06913_K4HxBY_aS80.mp4,121,16,16,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id33_0001_test_id00812_egWzySwZDK0.mp4,149,20,20,1.0,269.0,1.0,26.800186157226562,66.63520050048828
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id33_0003_test_id02181_RN-XW28xOo8.mp4,169,22,22,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id33_0005_test_id07874_PWsVa_9b3ok.mp4,215,28,28,1.0,269.0,1.0,22.98369026184082,51.7034797668457
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id33_0008_test_id02317_U9C74tfLcqc.mp4,121,16,16,1.0,269.0,1.0,20.93442153930664,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id34_0000_test_id04253_CPxIOb3mbm0.mp4,143,19,19,1.0,322.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id34_0003_test_id01041_HoiLttDqPWo.mp4,133,18,18,1.0,269.0,1.0,25.164459228515625,51.7034797668457
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id34_0005_test_id04276_sPZWjloFrg8.mp4,128,17,17,1.0,269.0,1.0,22.31138801574707,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id34_0007_test_id06811_iZWKAx9tmkk.mp4,246,32,32,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id35_0000_test_id00866_iNFCHc4uRAM.mp4,212,28,28,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id35_0002_test_id03127_phgNkSeZnrs.mp4,162,22,22,1.0,269.0,1.0,0.0,30.0
