dataset,split,class_name,label,path,verdict,ffmpeg_messages,first_message,decode_seconds
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_02__walking_down_street_outside_angry__0RKOCC6A.mp4,ok,0,,3.47
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_02__walking_down_street_outside_angry__2YSYT2N3.mp4,ok,0,,3.69
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_02__walking_outside_cafe_disgusted__CP5HFV3K.mp4,ok,0,,3.16
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__exit_phone_room__GBYWJW06.mp4,ok,0,,3.37
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__exit_phone_room__T3MZOI8X.mp4,ok,0,,3.38
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__hugging_happy__GBYWJW06.mp4,ok,0,,7.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__kitchen_pan__GBYWJW06.mp4,ok,0,,5.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__outside_talking_still_laughing__GBYWJW06.mp4,ok,0,,4.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__secret_conversation__GBYWJW06.mp4,ok,0,,3.63
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__talking_against_wall__GBYWJW06.mp4,ok,0,,6.13
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__talking_angry_couch__GBYWJW06.mp4,ok,0,,9.75
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__walking_down_indoor_hall_disgust__GBYWJW06.mp4,ok,0,,11.18
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_03__walking_outside_cafe_disgusted__GBYWJW06.mp4,ok,0,,2.99
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_07__exit_phone_room__RVQCPCJF.mp4,ok,0,,3.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_07__secret_conversation__RVQCPCJF.mp4,ok,0,,1.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_07__walking_down_street_outside_angry__RVQCPCJF.mp4,ok,0,,3.5
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_07__walking_outside_cafe_disgusted__RVQCPCJF.mp4,ok,0,,2.85
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__hugging_happy__61T622EK.mp4,ok,0,,7.33
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__kitchen_pan__61T622EK.mp4,ok,0,,5.31
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__kitchen_pan__XXKQ4XM0.mp4,ok,0,,4.8
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__kitchen_still__61T622EK.mp4,ok,0,,6.35
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__outside_talking_still_laughing__61T622EK.mp4,ok,0,,4.92
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__outside_talking_still_laughing__XXKQ4XM0.mp4,ok,0,,5.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__podium_speech_happy__XXKQ4XM0.mp4,ok,0,,6.47
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__talking_against_wall__61T622EK.mp4,ok,0,,5.71
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_11__talking_angry_couch__61T622EK.mp4,ok,0,,9.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__hugging_happy__BFH4F0N8.mp4,ok,0,,7.04
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__kitchen_pan__O3SOWBCU.mp4,ok,0,,4.61
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__kitchen_pan__Q442U52P.mp4,ok,0,,4.6
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__outside_talking_pan_laughing__2TM4IFSF.mp4,ok,0,,3.94
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__outside_talking_still_laughing__2TM4IFSF.mp4,ok,0,,5.22
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__outside_talking_still_laughing__N8IGC93J.mp4,ok,0,,3.62
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__podium_speech_happy__2TM4IFSF.mp4,ok,0,,6.18
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__podium_speech_happy__N8IGC93J.mp4,ok,0,,6.83
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__secret_conversation__2TM4IFSF.mp4,ok,0,,2.06
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__secret_conversation__6G44TDN4.mp4,ok,0,,2.26
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__secret_conversation__DJ7MF331.mp4,ok,0,,2.47
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__talking_against_wall__2TM4IFSF.mp4,ok,0,,5.41
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__walk_down_hall_angry__N8IGC93J.mp4,ok,0,,2.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__walk_down_hall_angry__Q442U52P.mp4,ok,0,,3.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__walking_down_indoor_hall_disgust__2TM4IFSF.mp4,ok,0,,9.45
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__walking_down_indoor_hall_disgust__SIA5P4HL.mp4,ok,0,,7.22
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_12__walking_down_street_outside_angry__2TM4IFSF.mp4,ok,0,,4.48
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__hugging_happy__KMQ3AW6A.mp4,ok,0,,7.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__kitchen_still__KMQ3AW6A.mp4,ok,0,,5.72
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__outside_talking_pan_laughing__KMQ3AW6A.mp4,ok,0,,4.85
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__podium_speech_happy__KMQ3AW6A.mp4,ok,0,,7.73
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__talking_against_wall__KMQ3AW6A.mp4,ok,0,,5.52
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__talking_angry_couch__KMQ3AW6A.mp4,ok,0,,8.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__walk_down_hall_angry__KMQ3AW6A.mp4,ok,0,,3.99
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__walking_down_indoor_hall_disgust__KMQ3AW6A.mp4,ok,0,,12.11
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_14__walking_outside_cafe_disgusted__KMQ3AW6A.mp4,ok,0,,3.0
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__exit_phone_room__X0EIIJF7.mp4,ok,0,,3.04
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__hugging_happy__X0EIIJF7.mp4,ok,0,,6.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__kitchen_pan__X0EIIJF7.mp4,ok,0,,5.38
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__kitchen_still__X0EIIJF7.mp4,ok,0,,5.43
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__outside_talking_pan_laughing__X0EIIJF7.mp4,ok,0,,4.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__outside_talking_still_laughing__X0EIIJF7.mp4,ok,0,,4.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__secret_conversation__X0EIIJF7.mp4,ok,0,,4.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__walk_down_hall_angry__X0EIIJF7.mp4,ok,0,,4.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__walking_down_indoor_hall_disgust__X0EIIJF7.mp4,ok,0,,11.35
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__walking_down_street_outside_angry__X0EIIJF7.mp4,ok,0,,3.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_15__walking_outside_cafe_disgusted__X0EIIJF7.mp4,ok,0,,3.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_18__exit_phone_room__3II4T6H5.mp4,ok,0,,4.17
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_18__kitchen_still__3II4T6H5.mp4,ok,0,,6.7
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_18__walking_outside_cafe_disgusted__3II4T6H5.mp4,ok,0,,3.54
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__exit_phone_room__C50CSOEX.mp4,ok,0,,3.69
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__hugging_happy__43KAHOT2.mp4,ok,0,,9.0
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__hugging_happy__C50CSOEX.mp4,ok,0,,7.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__kitchen_pan__4SAX54BT.mp4,ok,0,,6.21
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__kitchen_still__2994SNXH.mp4,ok,0,,7.46
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__kitchen_still__LXLR1B6N.mp4,ok,0,,7.02
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__kitchen_still__NJEO6L5O.mp4,ok,0,,7.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__outside_talking_pan_laughing__43KAHOT2.mp4,ok,0,,4.8
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__outside_talking_pan_laughing__C50CSOEX.mp4,ok,0,,5.32
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__podium_speech_happy__C50CSOEX.mp4,ok,0,,8.8
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__podium_speech_happy__U3IPYECM.mp4,ok,0,,8.32
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__secret_conversation__4RU7I77X.mp4,ok,0,,3.64
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__talking_against_wall__43KAHOT2.mp4,ok,0,,6.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__talking_against_wall__4SAX54BT.mp4,ok,0,,6.69
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__talking_against_wall__VO2YZXLN.mp4,ok,0,,6.21
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walk_down_hall_angry__43KAHOT2.mp4,ok,0,,4.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walk_down_hall_angry__4SAX54BT.mp4,ok,0,,4.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walk_down_hall_angry__HQHYKNGK.mp4,ok,0,,4.2
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walk_down_hall_angry__LXLR1B6N.mp4,ok,0,,4.09
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walking_down_indoor_hall_disgust__EV1V4ZQV.mp4,ok,0,,12.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walking_down_indoor_hall_disgust__NJEO6L5O.mp4,ok,0,,10.31
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_20__walking_down_indoor_hall_disgust__VO2YZXLN.mp4,ok,0,,8.9
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__exit_phone_room__7YMTAF29.mp4,ok,0,,3.1
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__hugging_happy__7YMTAF29.mp4,ok,0,,7.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__outside_talking_still_laughing__IW9OFVMG.mp4,ok,0,,3.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__outside_talking_still_laughing__PBM86HKZ.mp4,ok,0,,4.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__talking_against_wall__7YMTAF29.mp4,ok,0,,5.08
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__walking_and_outside_surprised__PBM86HKZ.mp4,ok,0,,6.78
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_25__walking_down_street_outside_angry__IW9OFVMG.mp4,ok,0,,4.62
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__exit_phone_room__U5ELHUN5.mp4,ok,0,,4.67
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__kitchen_still__XRS5W2NC.mp4,ok,0,,6.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__podium_speech_happy__1ZRIYSSU.mp4,ok,0,,7.94
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__podium_speech_happy__XRS5W2NC.mp4,ok,0,,8.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__secret_conversation__DZP10XW4.mp4,ok,0,,1.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__talking_against_wall__U5ELHUN5.mp4,ok,0,,6.07
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__talking_against_wall__WK3NZ3UV.mp4,ok,0,,6.27
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__talking_angry_couch__1ZRIYSSU.mp4,ok,0,,40.53
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__walking_down_street_outside_angry__CJALTDKT.mp4,ok,0,,5.3
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_26__walking_outside_cafe_disgusted__SU8J9CBG.mp4,ok,0,,4.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__hugging_happy__A1OSUJE9.mp4,ok,0,,38.24
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__kitchen_still__A1OSUJE9.mp4,ok,0,,5.87
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__outside_talking_pan_laughing__A1OSUJE9.mp4,ok,0,,5.62
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__talking_against_wall__A1OSUJE9.mp4,ok,0,,36.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__walking_and_outside_surprised__A1OSUJE9.mp4,ok,0,,36.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/13_27__walking_outside_cafe_disgusted__A1OSUJE9.mp4,ok,0,,33.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__exit_phone_room__3IUBEKCT.mp4,ok,0,,34.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__kitchen_pan__3IUBEKCT.mp4,ok,0,,35.29
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__outside_talking_pan_laughing__3IUBEKCT.mp4,ok,0,,36.4
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__podium_speech_happy__3IUBEKCT.mp4,ok,0,,39.28
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__secret_conversation__3IUBEKCT.mp4,ok,0,,32.43
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__walking_and_outside_surprised__3IUBEKCT.mp4,ok,0,,3.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_02__walking_outside_cafe_disgusted__3IUBEKCT.mp4,ok,0,,5.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__exit_phone_room__0O9TTCJT.mp4,ok,0,,4.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__exit_phone_room__7JPPCV50.mp4,ok,0,,4.93
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__exit_phone_room__KJ221YN0.mp4,ok,0,,4.59
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__hugging_happy__PLCQJM81.mp4,ok,0,,1.73
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__hugging_happy__ZC2KYASW.mp4,ok,0,,2.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__kitchen_still__0O9TTCJT.mp4,ok,0,,7.62
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__kitchen_still__Q9NSXM88.mp4,ok,0,,7.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__outside_talking_pan_laughing__H0VQHGS3.mp4,ok,0,,5.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__outside_talking_still_laughing__KJ221YN0.mp4,ok,0,,7.58
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__secret_conversation__0O9TTCJT.mp4,ok,0,,2.6
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__secret_conversation__KJ221YN0.mp4,ok,0,,6.43
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__secret_conversation__L0GHYIFS.mp4,ok,0,,7.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__talking_against_wall__38OVCK3X.mp4,ok,0,,6.98
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__talking_against_wall__P1L5PF4I.mp4,ok,0,,6.64
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__talking_angry_couch__L0GHYIFS.mp4,ok,0,,12.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walk_down_hall_angry__7JPPCV50.mp4,ok,0,,5.6
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_and_outside_surprised__38OVCK3X.mp4,ok,0,,9.02
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_and_outside_surprised__P1L5PF4I.mp4,ok,0,,8.41
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_down_indoor_hall_disgust__KJ221YN0.mp4,ok,0,,11.47
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_down_street_outside_angry__L0GHYIFS.mp4,ok,0,,9.11
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_down_street_outside_angry__PLCQJM81.mp4,ok,0,,9.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_03__walking_outside_cafe_disgusted__PLCQJM81.mp4,ok,0,,5.45
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__hugging_happy__8U9ULZDT.mp4,ok,0,,2.16
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__kitchen_still__8U9ULZDT.mp4,ok,0,,7.78
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__outside_talking_pan_laughing__8U9ULZDT.mp4,ok,0,,5.9
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__outside_talking_still_laughing__8U9ULZDT.mp4,ok,0,,6.85
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__podium_speech_happy__8U9ULZDT.mp4,ok,0,,7.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__secret_conversation__8U9ULZDT.mp4,ok,0,,5.77
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__walking_and_outside_surprised__8U9ULZDT.mp4,ok,0,,7.13
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_06__walking_down_indoor_hall_disgust__8U9ULZDT.mp4,ok,0,,11.13
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__exit_phone_room__P9QFO50U.mp4,ok,0,,3.14
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__hugging_happy__P9QFO50U.mp4,ok,0,,2.03
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__hugging_happy__VOX29AK0.mp4,ok,0,,2.64
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__outside_talking_pan_laughing__P9QFO50U.mp4,ok,0,,7.01
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__outside_talking_still_laughing__P9QFO50U.mp4,ok,0,,6.94
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__podium_speech_happy__P9QFO50U.mp4,ok,0,,10.9
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__podium_speech_happy__VOX29AK0.mp4,ok,0,,10.08
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__secret_conversation__P9QFO50U.mp4,ok,0,,7.99
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__talking_against_wall__P9QFO50U.mp4,ok,0,,8.17
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__walk_down_hall_angry__P9QFO50U.mp4,ok,0,,6.23
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__walking_down_indoor_hall_disgust__P9QFO50U.mp4,ok,0,,10.48
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_07__walking_down_street_outside_angry__VOX29AK0.mp4,ok,0,,8.78
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_12__outside_talking_pan_laughing__Z7EWFA0P.mp4,ok,0,,4.6
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_12__podium_speech_happy__Z7EWFA0P.mp4,ok,0,,7.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_12__walk_down_hall_angry__Z7EWFA0P.mp4,ok,0,,4.62
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__hugging_happy__KMQ3AW6A.mp4,ok,0,,2.44
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__kitchen_still__KMQ3AW6A.mp4,ok,0,,6.5
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__outside_talking_pan_laughing__KMQ3AW6A.mp4,ok,0,,6.09
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__podium_speech_happy__KMQ3AW6A.mp4,ok,0,,8.05
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__talking_against_wall__KMQ3AW6A.mp4,ok,0,,5.53
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__talking_angry_couch__KMQ3AW6A.mp4,ok,0,,9.93
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__walk_down_hall_angry__KMQ3AW6A.mp4,ok,0,,4.48
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__walking_down_indoor_hall_disgust__KMQ3AW6A.mp4,ok,0,,9.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_13__walking_outside_cafe_disgusted__KMQ3AW6A.mp4,ok,0,,4.57
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__exit_phone_room__OMLZILK3.mp4,ok,0,,4.34
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__hugging_happy__3FRJCJ0V.mp4,ok,0,,1.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__hugging_happy__4SO1CSAM.mp4,ok,0,,1.79
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__hugging_happy__OMLZILK3.mp4,ok,0,,1.49
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__kitchen_pan__RF38N10R.mp4,ok,0,,4.91
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__outside_talking_pan_laughing__3FRJCJ0V.mp4,ok,0,,5.37
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__outside_talking_pan_laughing__OMLZILK3.mp4,ok,0,,5.73
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__outside_talking_still_laughing__4SO1CSAM.mp4,ok,0,,5.84
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__outside_talking_still_laughing__RNHLLKSQ.mp4,ok,0,,6.15
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__podium_speech_happy__RF38N10R.mp4,ok,0,,7.65
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__secret_conversation__OMLZILK3.mp4,ok,0,,6.12
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__talking_against_wall__3FRJCJ0V.mp4,ok,0,,5.95
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__talking_against_wall__RNHLLKSQ.mp4,ok,0,,5.82
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__talking_angry_couch__RF38N10R.mp4,ok,0,,10.56
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__walking_and_outside_surprised__OMLZILK3.mp4,ok,0,,6.76
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_15__walking_down_street_outside_angry__OMLZILK3.mp4,ok,0,,8.08
DFD,train,fake,0,DFD_manipulated_sequences/DFD_manipulated_sequences/14_18__exit_phone_room__0YRBHIKG.mp4,ok,0,,3.39
