dataset,relative_path,width,height,resolution,frame_count,fps,duration_seconds,file_size_bytes,file_size_mb,status,error
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0008_test_id08552_oBMdypJLT0M.mp4,256,256,256x256,188,25.0,7.52,171986,0.164,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0009_test_id01541_dEmuPb4A7do.mp4,256,256,256x256,166,25.0,6.64,153797,0.147,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0009_test_id03862_yHtRhESo9Q0.mp4,256,256,256x256,214,25.0,8.56,212033,0.202,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0009_test_id03980_DLgfEilskfc.mp4,256,256,256x256,216,25.0,8.64,215388,0.205,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0009_test_id06484_W9YT6lAdJ3Y.mp4,256,256,256x256,126,25.0,5.04,117404,0.112,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id59_0009_test_id08374_nrw4btrElp8.mp4,256,256,256x256,196,25.0,7.84,182977,0.175,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0000_test_id01106_R0NC1aAEl4w.mp4,256,256,256x256,180,25.0,7.2,186779,0.178,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0000_test_id01892_jP6jIGwyOhA.mp4,256,256,256x256,202,25.0,8.08,206739,0.197,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0000_test_id03127_mn_mOy6f4bg.mp4,256,256,256x256,158,25.0,6.32,167873,0.16,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0000_test_id05594_gT6RzG6jEIE.mp4,256,256,256x256,126,25.0,5.04,118427,0.113,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0000_test_id07414_hhYGsoX_H3g.mp4,256,256,256x256,153,25.0,6.12,137442,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0001_test_id00081_cYXXH379T0c.mp4,256,256,256x256,166,25.0,6.64,161951,0.154,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0001_test_id02181_rxX3t2rzLbg.mp4,256,256,256x256,251,25.0,10.04,241765,0.231,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0001_test_id02465_nRcWI_uKGTU.mp4,256,256,256x256,323,25.0,12.92,323058,0.308,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0001_test_id06310_rax-2smxzpk.mp4,256,256,256x256,143,25.0,5.72,136769,0.13,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0001_test_id07620_BiqpFzenkJ8.mp4,256,256,256x256,175,25.0,7.0,167422,0.16,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0002_test_id01989_xmusJBQwQEs.mp4,256,256,256x256,175,25.0,7.0,172189,0.164,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0002_test_id03347_Xi2VqecKmww.mp4,256,256,256x256,194,25.0,7.76,190754,0.182,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0002_test_id05124_QYdODI0Pq5o.mp4,256,256,256x256,148,25.0,5.92,141203,0.135,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0002_test_id07354_q7IEvfd1oXo.mp4,256,256,256x256,170,25.0,6.8,171269,0.163,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0002_test_id07620_1OEnUjSVBcE.mp4,256,256,256x256,126,25.0,5.04,123804,0.118,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0003_test_id02181_hIvctbfcBx8.mp4,256,256,256x256,156,25.0,6.24,147810,0.141,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0003_test_id03978_x18MKepp1y8.mp4,256,256,256x256,153,25.0,6.12,151667,0.145,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0003_test_id04232_ROWN2ssXek8.mp4,256,256,256x256,261,25.0,10.44,249134,0.238,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0003_test_id08696_Nxor0PnXuLU.mp4,256,256,256x256,127,25.0,5.08,120299,0.115,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0003_test_id09017_rINrNM431yc.mp4,256,256,256x256,204,25.0,8.16,202586,0.193,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0004_test_id02548_ECjj4AL9Njw.mp4,256,256,256x256,127,25.0,5.08,122352,0.117,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0004_test_id04094_XXOtyg4RxTE.mp4,256,256,256x256,177,25.0,7.08,166401,0.159,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0004_test_id05850_WCsUJ380ww8.mp4,256,256,256x256,140,25.0,5.6,129817,0.124,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0004_test_id06811_apbnAHshuIM.mp4,256,256,256x256,194,25.0,7.76,204562,0.195,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0004_test_id09017_W9dkqIcvdBg.mp4,256,256,256x256,369,25.0,14.76,369239,0.352,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0005_test_id00812_mSut3QUyqEY.mp4,256,256,256x256,135,25.0,5.4,138670,0.132,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0005_test_id03862_TE2zQc8_W-g.mp4,256,256,256x256,307,25.0,12.28,326771,0.312,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0005_test_id05999_zcKTWBJYRVQ.mp4,256,256,256x256,313,25.0,12.52,335802,0.32,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0005_test_id06209_HXpylMleqDk.mp4,256,256,256x256,148,25.0,5.92,145364,0.139,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0005_test_id07868_ZwsieYLv6-w.mp4,256,256,256x256,175,25.0,7.0,165528,0.158,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0006_test_id00812_7ppP2WTpZ1s.mp4,256,256,256x256,278,25.0,11.12,287162,0.274,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0006_test_id00817_zfDIqZoFvgk.mp4,256,256,256x256,190,25.0,7.6,194747,0.186,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0006_test_id06209_k-HmW0pORrQ.mp4,256,256,256x256,126,25.0,5.04,122716,0.117,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0006_test_id08149_Ay1xwkYsNAE.mp4,256,256,256x256,129,25.0,5.16,130071,0.124,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0006_test_id09017_rINrNM431yc.mp4,256,256,256x256,204,25.0,8.16,216075,0.206,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0007_test_id00081_cYXXH379T0c.mp4,256,256,256x256,166,25.0,6.64,169583,0.162,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0007_test_id03127_mcAK-RlInLY.mp4,256,256,256x256,196,25.0,7.84,202539,0.193,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0007_test_id04006___a_fDWly5s.mp4,256,256,256x256,151,25.0,6.04,147007,0.14,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0007_test_id07494_dEl7dYObxfA.mp4,256,256,256x256,196,25.0,7.84,190831,0.182,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0007_test_id08392_CZLQUQTssAE.mp4,256,256,256x256,162,25.0,6.48,155566,0.148,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0008_test_id01333_gujKn7v2CJg.mp4,256,256,256x256,135,25.0,5.4,155054,0.148,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0008_test_id01822_zYv_noZ6yqw.mp4,256,256,256x256,132,25.0,5.28,127734,0.122,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0008_test_id04030_7mXUMuo5_NE.mp4,256,256,256x256,135,25.0,5.4,138485,0.132,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0008_test_id04094_Mn2XdOCOmc4.mp4,256,256,256x256,183,25.0,7.32,191336,0.182,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0008_test_id05459_lYRCOHFnSmQ.mp4,256,256,256x256,164,25.0,6.56,172968,0.165,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0009_test_id00061_apa3AUHl8kY.mp4,256,256,256x256,206,25.0,8.24,255387,0.244,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0009_test_id01106_sl6LnrF7E08.mp4,256,256,256x256,174,25.0,6.96,220751,0.211,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0009_test_id01460_eZR__GGkVw4.mp4,256,256,256x256,162,25.0,6.48,201468,0.192,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0009_test_id02086__bhLunJkB1Y.mp4,256,256,256x256,172,25.0,6.88,230724,0.22,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id5_0009_test_id03382_VaRkOy_ZXP8.mp4,256,256,256x256,127,25.0,5.08,162713,0.155,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0000_test_id01333_Hud5abihwUU.mp4,256,256,256x256,166,25.0,6.64,159965,0.153,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0000_test_id04950_jRTI9PNiADE.mp4,256,256,256x256,267,25.0,10.68,260276,0.248,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0000_test_id07802_xR2i-5UpG0E.mp4,256,256,256x256,148,25.0,5.92,143986,0.137,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0000_test_id08149_7YoJn8SrsoE.mp4,256,256,256x256,143,25.0,5.72,130347,0.124,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0000_test_id08456_jFz7UxrO-iM.mp4,256,256,256x256,126,25.0,5.04,119336,0.114,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0001_test_id02548_ecsCvCvm0kQ.mp4,256,256,256x256,201,25.0,8.04,195083,0.186,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0001_test_id04536_A01JVLKHbTM.mp4,256,256,256x256,262,25.0,10.48,254842,0.243,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0001_test_id05459_smpeQd0vnD8.mp4,256,256,256x256,365,25.0,14.6,342658,0.327,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0001_test_id08548_BSChFozahbU.mp4,256,256,256x256,138,25.0,5.52,131879,0.126,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0001_test_id08696_Jpuwb0kXqyQ.mp4,256,256,256x256,140,25.0,5.6,129100,0.123,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0002_test_id01228_ji5bXRNaUtQ.mp4,256,256,256x256,129,25.0,5.16,122853,0.117,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0002_test_id01333_Hud5abihwUU.mp4,256,256,256x256,166,25.0,6.64,161494,0.154,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0002_test_id01822_CcEMq7eaPAo.mp4,256,256,256x256,156,25.0,6.24,151716,0.145,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0002_test_id03839_fi-g--cBwnU.mp4,256,256,256x256,129,25.0,5.16,120397,0.115,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0002_test_id04570_e_FZLN4xBnw.mp4,256,256,256x256,198,25.0,7.92,190684,0.182,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0003_test_id01541_TU5SEgxdqSg.mp4,256,256,256x256,225,25.0,9.0,234394,0.224,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0003_test_id02745__wTS4RYObd0.mp4,256,256,256x256,229,25.0,9.16,221684,0.211,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0003_test_id03382_NlRnEAJTS3Y.mp4,256,256,256x256,132,25.0,5.28,133786,0.128,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0003_test_id04119_4Qb-pd4uKyQ.mp4,256,256,256x256,132,25.0,5.28,131677,0.126,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0003_test_id07868_G6yM82HVOKI.mp4,256,256,256x256,138,25.0,5.52,135546,0.129,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0004_test_id01333_gujKn7v2CJg.mp4,256,256,256x256,135,25.0,5.4,134172,0.128,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0004_test_id02057_y_VYb2BmDNk.mp4,256,256,256x256,190,25.0,7.6,169454,0.162,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0004_test_id04627_75ZDlsjd-jU.mp4,256,256,256x256,213,25.0,8.52,192315,0.183,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0004_test_id05124_fRhAX7v_R6A.mp4,256,256,256x256,183,25.0,7.32,164405,0.157,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0004_test_id05999_zcKTWBJYRVQ.mp4,256,256,256x256,313,25.0,12.52,306304,0.292,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0005_test_id01593_pb5HGSzLl4c.mp4,256,256,256x256,199,25.0,7.96,187561,0.179,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0005_test_id03347_x1zErD3Vnd8.mp4,256,256,256x256,151,25.0,6.04,137781,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0005_test_id06811_Y6PB7tt3VPc.mp4,256,256,256x256,153,25.0,6.12,142333,0.136,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0005_test_id07621_72NtFq0kkUI.mp4,256,256,256x256,249,25.0,9.96,229814,0.219,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0005_test_id07621_vnAhVVPUdGU.mp4,256,256,256x256,209,25.0,8.36,188496,0.18,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0006_test_id01228_XAwym_MRs5c.mp4,256,256,256x256,180,25.0,7.2,182618,0.174,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0006_test_id04232_ROWN2ssXek8.mp4,256,256,256x256,261,25.0,10.44,252444,0.241,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0006_test_id04656_i6oaXe2lw1Q.mp4,256,256,256x256,151,25.0,6.04,154231,0.147,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0006_test_id05850_WCsUJ380ww8.mp4,256,256,256x256,140,25.0,5.6,133802,0.128,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0006_test_id07802_xR2i-5UpG0E.mp4,256,256,256x256,148,25.0,5.92,154640,0.147,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0007_test_id01541_TU5SEgxdqSg.mp4,256,256,256x256,225,25.0,9.0,214466,0.205,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0007_test_id02317_0q4X8kPTlEY.mp4,256,256,256x256,246,25.0,9.84,228191,0.218,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0007_test_id03347_cWZ4GysKSLo.mp4,256,256,256x256,233,25.0,9.32,219512,0.209,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0007_test_id05654_7LmZ5Wq-KEU.mp4,256,256,256x256,186,25.0,7.44,164414,0.157,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0007_test_id08374_L_7ejTiGyb0.mp4,256,256,256x256,146,25.0,5.84,136731,0.13,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0008_test_id00562_rKTMjAt-gRs.mp4,256,256,256x256,156,25.0,6.24,145644,0.139,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0008_test_id01224_i24BZ8uXDzE.mp4,256,256,256x256,281,25.0,11.24,281448,0.268,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0008_test_id02086_zG7Qbte1KIg.mp4,256,256,256x256,148,25.0,5.92,149896,0.143,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0008_test_id06816_Kcj8ocOFBc0.mp4,256,256,256x256,262,25.0,10.48,263948,0.252,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0008_test_id07414_8Ii7TAg4xlE.mp4,256,256,256x256,366,25.0,14.64,365259,0.348,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0009_test_id00154_BuecddErOwU.mp4,256,256,256x256,145,25.0,5.8,136974,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0009_test_id01000_7eYakM6qrTs.mp4,256,256,256x256,140,25.0,5.6,139717,0.133,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0009_test_id03524_Lt7XKpDEmh0.mp4,256,256,256x256,199,25.0,7.96,186658,0.178,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0009_test_id03981_WtHDD38CbYE.mp4,256,256,256x256,329,25.0,13.16,322131,0.307,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id60_0009_test_id05176_zTGzM2koGAQ.mp4,256,256,256x256,259,25.0,10.36,258429,0.246,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0000_test_id03981_R_mLqXGyP3w.mp4,256,256,256x256,143,25.0,5.72,135344,0.129,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0000_test_id04253_6byhGx3_rj0.mp4,256,256,256x256,202,25.0,8.08,182026,0.174,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0000_test_id04657_1ODv-k33ats.mp4,256,256,256x256,142,25.0,5.68,135637,0.129,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0000_test_id05594_etgiFErH_K0.mp4,256,256,256x256,159,25.0,6.36,144574,0.138,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0000_test_id06209_u4hMIeyBG40.mp4,256,256,256x256,150,25.0,6.0,132396,0.126,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0001_test_id01333__9WuuzOL_cE.mp4,256,256,256x256,180,25.0,7.2,173887,0.166,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0001_test_id02086__bhLunJkB1Y.mp4,256,256,256x256,172,25.0,6.88,165962,0.158,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0001_test_id04276_sPZWjloFrg8.mp4,256,256,256x256,132,25.0,5.28,128687,0.123,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0001_test_id07494_dEl7dYObxfA.mp4,256,256,256x256,196,25.0,7.84,177428,0.169,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0001_test_id07663_m8z2nBArIPQ.mp4,256,256,256x256,137,25.0,5.48,127636,0.122,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0002_test_id03839_C_MwvSBvUy8.mp4,256,256,256x256,186,25.0,7.44,166767,0.159,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0002_test_id04006___a_fDWly5s.mp4,256,256,256x256,151,25.0,6.04,137841,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0002_test_id04570_V_bhesbHYDw.mp4,256,256,256x256,143,25.0,5.72,132166,0.126,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0002_test_id05459_7UxF1t_taDk.mp4,256,256,256x256,188,25.0,7.52,176558,0.168,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0002_test_id08456_MFbZdyuSE3E.mp4,256,256,256x256,233,25.0,9.32,210782,0.201,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0003_test_id01333_Hud5abihwUU.mp4,256,256,256x256,166,25.0,6.64,162651,0.155,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0003_test_id02576_x7IzdUTnBtQ.mp4,256,256,256x256,151,25.0,6.04,150364,0.143,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0003_test_id04094_BExUTQV-HpQ.mp4,256,256,256x256,341,25.0,13.64,347855,0.332,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0003_test_id04627_75ZDlsjd-jU.mp4,256,256,256x256,213,25.0,8.52,202988,0.194,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0003_test_id05055_Z0DjeR0jKFs.mp4,256,256,256x256,185,25.0,7.4,171696,0.164,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0004_test_id01224_eYWcMCsgkLY.mp4,256,256,256x256,209,25.0,8.36,217866,0.208,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0004_test_id02286_cp_LOv6mdJA.mp4,256,256,256x256,127,25.0,5.08,150730,0.144,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0004_test_id03980_wa6yeoLoKrw.mp4,256,256,256x256,267,25.0,10.68,303139,0.289,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0004_test_id05654_7LmZ5Wq-KEU.mp4,256,256,256x256,186,25.0,7.44,189610,0.181,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0004_test_id09017_oF8cALd6lU0.mp4,256,256,256x256,164,25.0,6.56,175785,0.168,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0005_test_id00562_2KLM0Lact6A.mp4,256,256,256x256,143,25.0,5.72,122575,0.117,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0005_test_id01989_xmusJBQwQEs.mp4,256,256,256x256,175,25.0,7.0,155468,0.148,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0005_test_id02019_X3FCAoFnmdA.mp4,256,256,256x256,222,25.0,8.88,193855,0.185,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0005_test_id04094_lvKBZ13B6xA.mp4,256,256,256x256,172,25.0,6.88,155619,0.148,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0005_test_id09017_woMFm_E5Lyk.mp4,256,256,256x256,126,25.0,5.04,113109,0.108,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0006_test_id00017_wrB-yyERH2s.mp4,256,256,256x256,278,25.0,11.12,249097,0.238,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0006_test_id01437_LgnNNq3sfPY.mp4,256,256,256x256,175,25.0,7.0,158417,0.151,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0006_test_id01541_2P7hzPq5iDw.mp4,256,256,256x256,167,25.0,6.68,159318,0.152,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0006_test_id04656_6N_AmGKcdZo.mp4,256,256,256x256,323,25.0,12.92,314704,0.3,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0006_test_id08701_IF-okJTentA.mp4,256,256,256x256,209,25.0,8.36,196763,0.188,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0007_test_id03789_pz1jGMsPY9M.mp4,256,256,256x256,161,25.0,6.44,150563,0.144,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0007_test_id04094_UF32ava_FRg.mp4,256,256,256x256,243,25.0,9.72,227588,0.217,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0007_test_id04276_oRqD5ScWqkA.mp4,256,256,256x256,143,25.0,5.72,127723,0.122,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0007_test_id07620_1OEnUjSVBcE.mp4,256,256,256x256,126,25.0,5.04,115087,0.11,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0007_test_id07868_jhzuERlEtYw.mp4,256,256,256x256,175,25.0,7.0,159799,0.152,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0008_test_id01224_0MbJ83_n8G0.mp4,256,256,256x256,154,25.0,6.16,162967,0.155,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0008_test_id01593_LXWPikZ4vNo.mp4,256,256,256x256,297,25.0,11.88,292506,0.279,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0008_test_id02745__wTS4RYObd0.mp4,256,256,256x256,229,25.0,9.16,217485,0.207,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0008_test_id06816_qFzNllKOtDs.mp4,256,256,256x256,190,25.0,7.6,184899,0.176,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0008_test_id07494_xPS5k1NUZe4.mp4,256,256,256x256,132,25.0,5.28,137252,0.131,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0009_test_id03382_VaRkOy_ZXP8.mp4,256,256,256x256,127,25.0,5.08,124116,0.118,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0009_test_id03524_dyKnLGT74TQ.mp4,256,256,256x256,146,25.0,5.84,139116,0.133,ok,
CelebDFv3,CelebDFv3\FAKE\TalkingFace\AniTalker\id61_0009_test_id03677_tS4C3PoEzaU.mp4,256,256,256x256,193,25.0,7.72,175578,0.167,ok,
